t,cum_regret_linucb,cum_regret_alg1_oracle_bank,cum_regret_alg1_random_bank
162219,94.5342474226465,184.2296428544807,15889.138834057972
162220,94.53558868948443,184.2296428544807,15889.365841787787
162221,94.53558868948443,184.2296428544807,15889.661251624175
162222,94.53558868948443,184.2296428544807,15889.693994012088
162223,94.53558868948443,184.2296428544807,15889.84440005917
162224,94.53558868948443,184.2296428544807,15889.84440005917
162225,94.53558868948443,184.2296428544807,15889.84440005917
162226,94.53558868948443,184.2296428544807,15890.085559028155
162227,94.53558868948443,184.2296428544807,15890.362740465946
162228,94.53558868948443,184.2296428544807,15890.61848060298
162229,94.53558868948443,184.2296428544807,15890.671231253684
162230,94.53558868948443,184.2296428544807,15890.688327173813
162231,94.53558868948443,184.2296428544807,15890.729889218355
162232,94.53558868948443,184.2296428544807,15890.772805642373
162233,94.53588132023586,184.2296428544807,15890.773098273125
162234,94.53588132023586,184.2296428544807,15890.790302623542
162235,94.53588132023586,184.2296428544807,15890.841530422229
162236,94.53588132023586,184.2296428544807,15890.97890355382
162237,94.53588132023586,184.2296428544807,15891.040123067285
162238,94.53588132023586,184.2296428544807,15891.173575645944
162239,94.53588132023586,184.2296428544807,15891.198330746538
162240,94.53588132023586,184.2296428544807,15891.390037615762
162241,94.53588132023586,184.2296428544807,15891.432135779718
162242,94.53588132023586,184.2296428544807,15891.515088016999
162243,94.53588132023586,184.2296428544807,15891.542022476371
162244,94.53588132023586,184.2296428544807,15891.542022476371
162245,94.53588132023586,184.2296428544807,15891.712266588458
162246,94.53588132023586,184.2296428544807,15891.732584754354
162247,94.53588132023586,184.2296428544807,15891.933382771691
162248,94.53588132023586,184.2296428544807,15892.012844556342
162249,94.53588132023586,184.2296428544807,15892.039614639098
162250,94.53588132023586,184.2296428544807,15892.039614639098
162251,94.53588132023586,184.2296428544807,15892.046793551737
162252,94.53588132023586,184.2296428544807,15892.1353351715
162253,94.53588132023586,184.2296428544807,15892.202172144753
162254,94.53588132023586,184.2296428544807,15892.371977521741
162255,94.53588132023586,184.2296428544807,15892.42784066114
162256,94.53588132023586,184.2296428544807,15892.464075489619
162257,94.53588132023586,184.2296428544807,15892.604698475687
162258,94.53588132023586,184.2296428544807,15892.690955580158
162259,94.53588132023586,184.2296428544807,15892.809683817897
162260,94.53588132023586,184.2296428544807,15892.836420274221
162261,94.53588132023586,184.2296428544807,15892.946377789092
162262,94.53588132023586,184.2296428544807,15892.991531082096
162263,94.53588132023586,184.2296428544807,15893.09636628469
162264,94.53588132023586,184.2296428544807,15893.132040032215
162265,94.53588132023586,184.2296428544807,15893.132040032215
162266,94.53588132023586,184.2296428544807,15893.155327087601
162267,94.53588132023586,184.2296428544807,15893.17700127577
162268,94.53588132023586,184.2296428544807,15893.39454757747
162269,94.53718364695925,184.2296428544807,15893.411572905645
162270,94.53718364695925,184.2296428544807,15893.443222487507
162271,94.53718364695925,184.2296428544807,15893.459825655009
162272,94.53718364695925,184.2296428544807,15893.459825655009
162273,94.53718364695925,184.2296428544807,15893.47960827441
162274,94.53718364695925,184.2296428544807,15893.664036830118
162275,94.53718364695925,184.2296428544807,15893.733374115958
162276,94.53718364695925,184.2296428544807,15893.80514884559
162277,94.53718364695925,184.2296428544807,15894.07926803436
162278,94.53718364695925,184.2296428544807,15894.120714475092
162279,94.53718364695925,184.2296428544807,15894.298614891997
162280,94.53718364695925,184.2296428544807,15894.345948944052
162281,94.53718364695925,184.2296428544807,15894.412658324203
162282,94.53718364695925,184.2296428544807,15894.412658324203
162283,94.53718364695925,184.2296428544807,15894.412658324203
162284,94.53718364695925,184.2296428544807,15894.421665675989
162285,94.53718364695925,184.2296428544807,15894.439162230783
162286,94.53718364695925,184.2296428544807,15894.752084585021
162287,94.53718364695925,184.2296428544807,15894.803360967224
162288,94.53718364695925,184.2296428544807,15894.828848830834
162289,94.53718364695925,184.2296428544807,15894.875714440153
162290,94.53718364695925,184.2296428544807,15894.88409505649
162291,94.53718364695925,184.2296428544807,15894.94213813515
162292,94.53718364695925,184.2296428544807,15894.979383592088
162293,94.53718364695925,184.2296428544807,15895.099232405099
162294,94.53718364695925,184.2296428544807,15895.149489013089
162295,94.53718364695925,184.2296428544807,15895.2402345461
162296,94.53718364695925,184.2296428544807,15895.381315536037
162297,94.53718364695925,184.2296428544807,15895.398737160862
162298,94.53718364695925,184.2296428544807,15895.449313621652
162299,94.53718364695925,184.2296428544807,15895.495294906807
162300,94.53718364695925,184.2296428544807,15895.660097974644
162301,94.53718364695925,184.2296428544807,15895.752854606762
162302,94.53718364695925,184.2296428544807,15895.757407655716
162303,94.53718364695925,184.2296428544807,15895.78866663243
162304,94.53718364695925,184.2296428544807,15895.845246945488
162305,94.53718364695925,184.2296428544807,15895.866920945717
162306,94.53816266767382,184.2296428544807,15895.917333332247
162307,94.53816266767382,184.2296428544807,15895.951479624771
162308,94.53816266767382,184.2296428544807,15895.951479624771
162309,94.53829343778537,184.2296428544807,15895.951479624771
162310,94.53829343778537,184.2296428544807,15896.002921161196
162311,94.53829343778537,184.2296428544807,15896.042161575579
162312,94.53829343778537,184.2296428544807,15896.206051675463
162313,94.53829343778537,184.2296428544807,15896.255149779061
162314,94.53829343778537,184.2296428544807,15896.303809075125
162315,94.53829343778537,184.2296428544807,15896.550790387351
162316,94.53829343778537,184.2296428544807,15896.584899213163
162317,94.54274266460311,184.2296428544807,15896.706870850167
162318,94.54274266460311,184.2296428544807,15896.858189754792
162319,94.54274266460311,184.2296428544807,15896.97369259088
162320,94.54274266460311,184.2296428544807,15896.97369259088
162321,94.54274266460311,184.2296428544807,15896.97369259088
162322,94.54274266460311,184.2296428544807,15896.97699089053
162323,94.54274266460311,184.2296428544807,15896.990705605569
162324,94.54274266460311,184.2296428544807,15897.169941165648
162325,94.54274266460311,184.2296428544807,15897.257579170626
162326,94.54274266460311,184.2296428544807,15897.301103759693
162327,94.54274266460311,184.2296428544807,15897.366876436628
162328,94.54274266460311,184.2296428544807,15897.434577029404
162329,94.54274266460311,184.2296428544807,15897.489747300655
162330,94.54659020966807,184.2296428544807,15897.52721709169
162331,94.54659020966807,184.2296428544807,15897.603520299752
162332,94.54659020966807,184.2296428544807,15897.680405556086
162333,94.54659020966807,184.2296428544807,15897.884229321027
162334,94.54659020966807,184.2296428544807,15898.066000966153
162335,94.54659020966807,184.2296428544807,15898.132419803307
162336,94.54659020966807,184.2296428544807,15898.286222580613
162337,94.54659020966807,184.2296428544807,15898.691062497832
162338,94.54659020966807,184.2296428544807,15898.98769048307
162339,94.54659020966807,184.2296428544807,15899.022458252512
162340,94.55018086316218,184.2296428544807,15899.112423963057
162341,94.55018086316218,184.2296428544807,15899.136643403477
162342,94.55018086316218,184.2296428544807,15899.268503768904
162343,94.55241021515707,184.2296428544807,15899.298011713514
162344,94.55241021515707,184.2296428544807,15899.353945928122
162345,94.55241021515707,184.2296428544807,15899.391394066617
162346,94.55241021515707,184.2296428544807,15899.501115226067
162347,94.55241021515707,184.2296428544807,15899.670910092884
162348,94.55241021515707,184.2296428544807,15899.679733064078
162349,94.55241021515707,184.2296428544807,15899.767018635877
162350,94.55241021515707,184.2296428544807,15899.774762035244
162351,94.55241021515707,184.2296428544807,15900.039820989565
162352,94.55241021515707,184.2296428544807,15900.390114090462
162353,94.55241021515707,184.2296428544807,15900.755522933601
162354,94.55241021515707,184.2296428544807,15901.098993635764
162355,94.55241021515707,184.2296428544807,15901.153729422518
162356,94.55241021515707,184.2296428544807,15901.186465268369
162357,94.55241021515707,184.2296428544807,15901.244401051192
162358,94.55241021515707,184.2296428544807,15901.324871751405
162359,94.55241021515707,184.2296428544807,15901.36724815055
162360,94.55465499146432,184.2296428544807,15901.44938787008
162361,94.55465499146432,184.2296428544807,15901.605521732794
162362,94.55465499146432,184.2296428544807,15901.61063042552
162363,94.55465499146432,184.2296428544807,15901.69478693376
162364,94.55465499146432,184.2296428544807,15901.72818114582
162365,94.55465499146432,184.2296428544807,15902.058358522365
162366,94.55465499146432,184.2296428544807,15902.336600811188
162367,94.55510500462779,184.2296428544807,15902.637214457602
162368,94.55510500462779,184.2296428544807,15902.776698721314
162369,94.55510500462779,184.2296428544807,15902.833172947478
162370,94.55510500462779,184.2296428544807,15902.874048302237
162371,94.55510500462779,184.2296428544807,15902.922421576277
162372,94.55510500462779,184.2296428544807,15902.974124412116
162373,94.55510500462779,184.2296428544807,15903.027758281178
162374,94.55510500462779,184.2296428544807,15903.12634867492
162375,94.55510500462779,184.2296428544807,15903.264946330684
162376,94.55530996291495,184.2296428544807,15903.42081269901
162377,94.55530996291495,184.2296428544807,15903.48684269285
162378,94.55530996291495,184.2296428544807,15903.598664876425
162379,94.55530996291495,184.2296428544807,15903.858089054163
162380,94.55530996291495,184.2296428544807,15904.097513875766
162381,94.55530996291495,184.2296428544807,15904.381591608579
162382,94.55530996291495,184.2296428544807,15904.56657502924
162383,94.55530996291495,184.2296428544807,15904.6286866217
162384,94.55790274120164,184.2296428544807,15904.643115427261
162385,94.55790274120164,184.2296428544807,15904.723937091165
162386,94.55790274120164,184.2296428544807,15904.77104987161
162387,94.55890966235091,184.2296428544807,15904.803624852124
162388,94.55890966235091,184.2296428544807,15904.885094282554
162389,94.55890966235091,184.2296428544807,15905.023455124378
162390,94.55890966235091,184.2296428544807,15905.221893789565
162391,94.55890966235091,184.2296428544807,15905.380822085861
162392,94.55890966235091,184.2296428544807,15905.412718267668
162393,94.55890966235091,184.2296428544807,15905.515381290907
162394,94.55890966235091,184.2296428544807,15905.824669460644
162395,94.55890966235091,184.2296428544807,15906.086476031896
162396,94.55890966235091,184.2296428544807,15906.120604626323
162397,94.55890966235091,184.2296428544807,15906.206672003778
162398,94.55890966235091,184.2296428544807,15906.241194866745
162399,94.55890966235091,184.2296428544807,15906.30912651201
162400,94.55890966235091,184.2296428544807,15906.346898812893
162401,94.55890966235091,184.2296428544807,15906.40765407915
162402,94.55890966235091,184.2296428544807,15906.476828165938
162403,94.55890966235091,184.2296428544807,15906.605600793964
162404,94.55890966235091,184.2296428544807,15906.790173074047
162405,94.55890966235091,184.2296428544807,15906.933722911906
162406,94.55890966235091,184.2296428544807,15906.950715718729
162407,94.56070615311089,184.2296428544807,15907.059548673167
162408,94.56132846222769,184.2296428544807,15907.442589512182
162409,94.56132846222769,184.2296428544807,15907.769324441404
162410,94.56132846222769,184.2296428544807,15908.112411896649
162411,94.56132846222769,184.2296428544807,15908.153191389063
162412,94.56132846222769,184.2296428544807,15908.189073564567
162413,94.56132846222769,184.2296428544807,15908.261455325775
162414,94.56132846222769,184.2296428544807,15908.296803069317
162415,94.56533910995395,184.2296428544807,15908.350066278508
162416,94.56543942348226,184.2296428544807,15908.399909613285
162417,94.56543942348226,184.2296428544807,15908.522075114473
162418,94.56632457502057,184.2296428544807,15908.687472963287
162419,94.56632457502057,184.2296428544807,15908.826471632363
162420,94.56635744092925,184.2296428544807,15908.936609896868
162421,94.56635744092925,184.2296428544807,15908.97912847086
162422,94.56635744092925,184.2296428544807,15909.050359812521
162423,94.56635744092925,184.2296428544807,15909.399004199013
162424,94.56635744092925,184.2296428544807,15909.757175509718
162425,94.56635744092925,184.2296428544807,15909.801509655867
162426,94.56635744092925,184.2296428544807,15909.952420755764
162427,94.56635744092925,184.2296428544807,15909.984442099461
162428,94.56635744092925,184.2296428544807,15910.003855225135
162429,94.56635744092925,184.2296428544807,15910.023330174065
162430,94.56635744092925,184.2296428544807,15910.023330174065
162431,94.56635744092925,184.2296428544807,15910.21714438904
162432,94.56635744092925,184.2296428544807,15910.282476840881
162433,94.56635744092925,184.2296428544807,15910.428152188315
162434,94.56635744092925,184.2296428544807,15910.565230015034
162435,94.56635744092925,184.2296428544807,15910.765257786463
162436,94.56635744092925,184.2296428544807,15910.775660130825
162437,94.56635744092925,184.2296428544807,15911.016024199418
162438,94.56635744092925,184.2296428544807,15911.05863755646
162439,94.56635744092925,184.2296428544807,15911.1247863126
162440,94.56635744092925,184.2296428544807,15911.140669174152
162441,94.56635744092925,184.2296428544807,15911.346624990494
162442,94.56635744092925,184.2296428544807,15911.620302029463
162443,94.56635744092925,184.2296428544807,15911.668918602189
162444,94.56635744092925,184.2296428544807,15911.890522762653
162445,94.56635744092925,184.2296428544807,15911.941471619848
162446,94.56635744092925,184.2296428544807,15911.976118998691
162447,94.56635744092925,184.2296428544807,15911.989593733966
162448,94.56635744092925,184.2296428544807,15912.012691618496
162449,94.56635744092925,184.2296428544807,15912.09101510068
162450,94.56635744092925,184.2296428544807,15912.275274833431
162451,94.56635744092925,184.2296428544807,15912.384494674963
162452,94.56635744092925,184.2296428544807,15912.543149186862
162453,94.56635744092925,184.2296428544807,15912.549402467987
162454,94.56635744092925,184.2296428544807,15912.581366692555
162455,94.56635744092925,184.2296428544807,15912.712425786149
162456,94.56635744092925,184.2296428544807,15912.762894097781
162457,94.56635744092925,184.2296428544807,15912.861531668314
162458,94.56635744092925,184.2296428544807,15912.911919236503
162459,94.56635744092925,184.2296428544807,15912.93571887834
162460,94.56635744092925,184.2296428544807,15913.154300310287
162461,94.56635744092925,184.2296428544807,15913.39211822721
162462,94.56635744092925,184.2296428544807,15913.420125241933
162463,94.56635744092925,184.2296428544807,15913.6590183574
162464,94.56635744092925,184.2296428544807,15913.7048969993
162465,94.56635744092925,184.2296428544807,15913.740723094212
162466,94.56635744092925,184.2296428544807,15913.771108511903
162467,94.56635744092925,184.2296428544807,15913.771108511903
162468,94.56635744092925,184.2296428544807,15913.874819680548
162469,94.56635744092925,184.2296428544807,15913.93755083092
162470,94.56635744092925,184.2296428544807,15914.056067829883
162471,94.56635744092925,184.2296428544807,15914.165449896946
162472,94.56635744092925,184.2296428544807,15914.375910339695
162473,94.56635744092925,184.2296428544807,15914.392437464438
162474,94.56635744092925,184.2296428544807,15914.631282882056
162475,94.56635744092925,184.2296428544807,15914.679388532753
162476,94.56635744092925,184.2296428544807,15914.838318621616
162477,94.56635744092925,184.2296428544807,15914.872429040981
162478,94.56635744092925,184.2296428544807,15914.892601704822
162479,94.56635744092925,184.2296428544807,15915.141010376026
162480,94.56635744092925,184.2296428544807,15915.413170103824
162481,94.56635744092925,184.2296428544807,15915.458169611351
162482,94.56635744092925,184.2296428544807,15915.78551565708
162483,94.56635744092925,184.2296428544807,15915.898402204157
162484,94.56635744092925,184.2296428544807,15915.930895296162
162485,94.56635744092925,184.2296428544807,15915.966560644623
162486,94.56635744092925,184.2296428544807,15915.996311183748
162487,94.56635744092925,184.2296428544807,15915.996311183748
162488,94.56635744092925,184.2296428544807,15916.235011575045
162489,94.56635744092925,184.2296428544807,15916.419225315041
162490,94.56635744092925,184.2296428544807,15916.52414307194
162491,94.56635744092925,184.2296428544807,15916.705645352597
162492,94.56635744092925,184.2296428544807,15916.717346774649
162493,94.56635744092925,184.2296428544807,15916.792566842274
162494,94.56635744092925,184.2296428544807,15916.829415695402
162495,94.56635744092925,184.2296428544807,15916.946948855451
162496,94.56635744092925,184.2296428544807,15916.990381126887
162497,94.56635744092925,184.2296428544807,15916.990381126887
162498,94.56635744092925,184.2296428544807,15917.266263928423
162499,94.56635744092925,184.2296428544807,15917.290459555254
162500,94.56635744092925,184.2296428544807,15917.525201347931
162501,94.56635744092925,184.2296428544807,15917.583970096992
162502,94.56635744092925,184.2296428544807,15917.610551033673
162503,94.56635744092925,184.2296428544807,15917.641014995816
162504,94.56635744092925,184.2296428544807,15917.661629574914
162505,94.56635744092925,184.2296428544807,15917.730365118601
162506,94.56635744092925,184.2296428544807,15917.896486065747
162507,94.56635744092925,184.2296428544807,15917.984309231657
162508,94.56635744092925,184.2296428544807,15918.19959295983
162509,94.56635744092925,184.2296428544807,15918.216736380313
162510,94.56635744092925,184.2296428544807,15918.35108586104
162511,94.56635744092925,184.2296428544807,15918.504150468654
162512,94.56635744092925,184.2296428544807,15918.558825420074
162513,94.56635744092925,184.2296428544807,15918.582250250083
162514,94.56635744092925,184.2296428544807,15918.582250250083
162515,94.56635744092925,184.2296428544807,15918.7987159657
162516,94.56635744092925,184.2296428544807,15918.826309038184
162517,94.56635744092925,184.2296428544807,15918.94870715377
162518,94.56635744092925,184.2296428544807,15918.985033878438
162519,94.56635744092925,184.2296428544807,15919.00551897056
162520,94.56635744092925,184.2296428544807,15919.00551897056
162521,94.56635744092925,184.2296428544807,15919.00551897056
162522,94.56635744092925,184.2296428544807,15919.04261470142
162523,94.56726572962003,184.2296428544807,15919.07723264366
162524,94.56726572962003,184.2296428544807,15919.167051601433
162525,94.56726572962003,184.2296428544807,15919.255975935195
162526,94.56726572962003,184.2296428544807,15919.353292569705
162527,94.56726572962003,184.2296428544807,15919.388862973294
162528,94.56726572962003,184.2296428544807,15919.480474759715
162529,94.56726572962003,184.2296428544807,15919.52603945944
162530,94.56726572962003,184.2296428544807,15919.604370785919
162531,94.56726572962003,184.2296428544807,15919.643443028099
162532,94.56726572962003,184.2296428544807,15919.643443028099
162533,94.56726572962003,184.2296428544807,15919.680359558904
162534,94.56726572962003,184.2296428544807,15919.696178306673
162535,94.56726572962003,184.2296428544807,15919.933756971222
162536,94.56726572962003,184.2296428544807,15920.091082339624
162537,94.56726572962003,184.2296428544807,15920.119786624242
162538,94.56726572962003,184.2296428544807,15920.119786624242
162539,94.56726572962003,184.2296428544807,15920.131508039665
162540,94.56726572962003,184.2296428544807,15920.133656989656
162541,94.56726572962003,184.2296428544807,15920.166986976075
162542,94.56726572962003,184.2296428544807,15920.31332775747
162543,94.56726572962003,184.2296428544807,15920.375162746659
162544,94.56726572962003,184.2296428544807,15920.394749168308
162545,94.56726572962003,184.2296428544807,15920.566983964205
162546,94.56726572962003,184.2296428544807,15920.684800012936
162547,94.56726572962003,184.2296428544807,15920.785187732827
162548,94.56726572962003,184.2296428544807,15921.004592097303
162549,94.56726572962003,184.2296428544807,15921.07354227808
162550,94.56726572962003,184.2296428544807,15921.118203548043
162551,94.56726572962003,184.2296428544807,15921.239316734056
162552,94.56726572962003,184.2296428544807,15921.313295499383
162553,94.56726572962003,184.2296428544807,15921.317279158136
162554,94.56726572962003,184.2296428544807,15921.366852361121
162555,94.56726572962003,184.2296428544807,15921.384204065638
162556,94.56726572962003,184.2296428544807,15921.637164305179
162557,94.56726572962003,184.2296428544807,15921.737642462847
162558,94.56726572962003,184.2296428544807,15921.756014193912
162559,94.56726572962003,184.2296428544807,15921.795533671613
162560,94.56726572962003,184.2296428544807,15921.795533671613
162561,94.56726572962003,184.2296428544807,15921.97315566232
162562,94.56726572962003,184.2296428544807,15922.051568554876
162563,94.56726572962003,184.2296428544807,15922.121473296225
162564,94.56726572962003,184.2296428544807,15922.193759920265
162565,94.56726572962003,184.2296428544807,15922.353003021033
162566,94.56726572962003,184.2296428544807,15922.37323830139
162567,94.56765369230936,184.2296428544807,15922.508131897495
162568,94.56765369230936,184.2296428544807,15922.560615723196
162569,94.56765369230936,184.2296428544807,15922.68379959223
162570,94.56765369230936,184.2296428544807,15922.709176267628
162571,94.56765369230936,184.2296428544807,15922.711853996094
162572,94.56765369230936,184.2296428544807,15922.711853996094
162573,94.56765369230936,184.2296428544807,15922.95557163653
162574,94.56765369230936,184.2296428544807,15922.97889661509
162575,94.56765369230936,184.2296428544807,15923.039492938304
162576,94.56765369230936,184.2296428544807,15923.064669433312
162577,94.56765369230936,184.2296428544807,15923.095259090962
162578,94.56765369230936,184.2296428544807,15923.111667030487
162579,94.56765369230936,184.2296428544807,15923.145021088365
162580,94.56765369230936,184.2296428544807,15923.174781409121
162581,94.56765369230936,184.2296428544807,15923.249908960557
162582,94.56765369230936,184.2296428544807,15923.3264600746
162583,94.56765369230936,184.2296428544807,15923.43712388869
162584,94.56765369230936,184.2296428544807,15923.499737816048
162585,94.56765369230936,184.2296428544807,15923.537334714281
162586,94.56765369230936,184.2296428544807,15923.571851791272
162587,94.56765369230936,184.2296428544807,15923.698995478071
162588,94.56765369230936,184.2296428544807,15923.751079031612
162589,94.56765369230936,184.2296428544807,15923.87586529356
162590,94.56765369230936,184.2296428544807,15923.901458408498
162591,94.56765369230936,184.2296428544807,15923.901458408498
162592,94.56765369230936,184.2296428544807,15924.139113120904
162593,94.56765369230936,184.2296428544807,15924.163321110835
162594,94.56765369230936,184.2296428544807,15924.382057700619
162595,94.56765369230936,184.2296428544807,15924.417705536971
162596,94.56843441886501,184.2296428544807,15924.450667810343
162597,94.56843441886501,184.2296428544807,15924.472798221534
162598,94.56843441886501,184.2296428544807,15924.499353197403
162599,94.56843441886501,184.2296428544807,15924.543475296525
162600,94.56843441886501,184.2296428544807,15924.612198882676
162601,94.56843441886501,184.2296428544807,15924.703199025327
162602,94.56843441886501,184.2296428544807,15924.75309644842
162603,94.56843441886501,184.2296428544807,15924.9119340766
162604,94.56843441886501,184.2296428544807,15924.939923994789
162605,94.56843441886501,184.2296428544807,15925.040186420014
162606,94.56843441886501,184.2296428544807,15925.084918616856
162607,94.56843441886501,184.2296428544807,15925.211819743177
162608,94.56843441886501,184.2296428544807,15925.253738227111
162609,94.56843441886501,184.2296428544807,15925.254238062482
162610,94.56843441886501,184.2296428544807,15925.254238062482
162611,94.56843441886501,184.2296428544807,15925.467927440193
162612,94.56843441886501,184.2296428544807,15925.818799776727
162613,94.56843441886501,184.2296428544807,15925.92616171263
162614,94.56843441886501,184.2296428544807,15925.983285847891
162615,94.57128293979778,184.2296428544807,15926.00814020172
162616,94.57128293979778,184.2296428544807,15926.10259046372
162617,94.57128293979778,184.2296428544807,15926.138882869474
162618,94.57128293979778,184.2296428544807,15926.156242993602
162619,94.57128293979778,184.2296428544807,15926.217644413586
162620,94.57128293979778,184.2296428544807,15926.279322634482
162621,94.57128293979778,184.2296428544807,15926.446022958527
162622,94.57128293979778,184.2296428544807,15926.676347646639
162623,94.57128293979778,184.2296428544807,15926.742182737404
162624,94.57128293979778,184.2296428544807,15926.7549576082
162625,94.57128293979778,184.2296428544807,15927.069955405146
162626,94.57154508599078,184.2296428544807,15927.424842605673
162627,94.57154508599078,184.2296428544807,15927.46583104485
162628,94.57154508599078,184.2296428544807,15927.632332935438
162629,94.57165571507825,184.2296428544807,15927.674391267265
162630,94.57165571507825,184.2296428544807,15927.728179547916
162631,94.57165571507825,184.2296428544807,15927.77898677091
162632,94.57165571507825,184.2296428544807,15927.836856033513
162633,94.57165571507825,184.2296428544807,15927.897162404544
162634,94.57165571507825,184.2296428544807,15927.965267672724
162635,94.57165571507825,184.2296428544807,15928.104788904837
162636,94.57165571507825,184.2296428544807,15928.334771550462
162637,94.57165571507825,184.2296428544807,15928.458095867885
162638,94.57165571507825,184.2296428544807,15928.462042001218
162639,94.57165571507825,184.2296428544807,15928.561568467561
162640,94.57165571507825,184.2296428544807,15928.969820570617
162641,94.57165571507825,184.2296428544807,15929.278785777658
162642,94.57165571507825,184.2296428544807,15929.30767947533
162643,94.57165571507825,184.2296428544807,15929.40981502901
162644,94.57165571507825,184.2296428544807,15929.429025021669
162645,94.57165571507825,184.2296428544807,15929.5597791967
162646,94.57165571507825,184.2296428544807,15929.58529491788
162647,94.581216621466,184.2296428544807,15929.627380164118
162648,94.581216621466,184.2296428544807,15929.696631091192
162649,94.581216621466,184.2296428544807,15929.827782357588
162650,94.581216621466,184.2296428544807,15930.048159214939
162651,94.581216621466,184.2296428544807,15930.151086707303
162652,94.581216621466,184.2296428544807,15930.178360010465
162653,94.581216621466,184.2296428544807,15930.379645122526
162654,94.581216621466,184.2296428544807,15930.74923720554
162655,94.581216621466,184.2296428544807,15931.090282616908
162656,94.581216621466,184.2296428544807,15931.290243592448
162657,94.58134429911395,184.2296428544807,15931.36071779491
162658,94.58134429911395,184.2296428544807,15931.376079520322
162659,94.58134429911395,184.2296428544807,15931.469846510925
162660,94.58134429911395,184.2296428544807,15931.53495443895
162661,94.58134429911395,184.2296428544807,15931.574851359741
162662,94.58134429911395,184.2296428544807,15931.634069753052
162663,94.58134429911395,184.2296428544807,15931.794810286969
162664,94.58134429911395,184.2296428544807,15931.995473165296
162665,94.58134429911395,184.2296428544807,15932.071425320775
162666,94.58134429911395,184.2296428544807,15932.094976141205
162667,94.58134429911395,184.2296428544807,15932.215846317966
162668,94.58134429911395,184.2296428544807,15932.549907174145
162669,94.58134429911395,184.2296428544807,15932.815657608175
162670,94.58134429911395,184.2296428544807,15933.0024901321
162671,94.58134429911395,184.2296428544807,15933.110206120231
162672,94.58134429911395,184.2296428544807,15933.12779532835
162673,94.58134429911395,184.2296428544807,15933.211549435937
162674,94.58134429911395,184.2296428544807,15933.244990574887
162675,94.58282728796891,184.2296428544807,15933.296873977677
162676,94.58282728796891,184.2296428544807,15933.344249094476
162677,94.58282728796891,184.2296428544807,15933.46971043764
162678,94.5837060013761,184.2296428544807,15933.659125758892
162679,94.5837060013761,184.2296428544807,15933.844175159866
162680,94.5837060013761,184.2296428544807,15933.871691141825
162681,94.5837060013761,184.2296428544807,15933.907864837858
162682,94.5837060013761,184.2296428544807,15934.217314435322
162683,94.5837060013761,184.2296428544807,15934.538891476008
162684,94.5837060013761,184.2296428544807,15934.871182653964
162685,94.5837060013761,184.2296428544807,15935.176990115902
162686,94.5837060013761,184.2296428544807,15935.224197227117
162687,94.5837060013761,184.2296428544807,15935.259429945878
162688,94.5837060013761,184.2296428544807,15935.342221173758
162689,94.5837060013761,184.2296428544807,15935.393511532304
162690,94.5837060013761,184.2296428544807,15935.427210238064
162691,94.58560271141558,184.2296428544807,15935.481533452443
162692,94.5925316239564,184.2296428544807,15935.634552626476
162693,94.5925316239564,184.2296428544807,15935.81093910795
162694,94.59318818001427,184.2296428544807,15935.866686342732
162695,94.59318818001427,184.2296428544807,15935.978939120881
162696,94.5952614303342,184.2296428544807,15936.269548030697
162697,94.5952614303342,184.2296428544807,15936.55576053516
162698,94.5952614303342,184.2296428544807,15936.592529476873
162699,94.5952614303342,184.2296428544807,15936.696779140826
162700,94.596059677981,184.2296428544807,15936.697577388473
162701,94.596059677981,184.2296428544807,15936.76610456705
162702,94.596059677981,184.2296428544807,15936.832566247045
162703,94.596059677981,184.2296428544807,15936.864003426641
162704,94.596059677981,184.2296428544807,15936.935137358707
162705,94.596059677981,184.2296428544807,15937.033810534984
162706,94.59927839688845,184.2296428544807,15937.179395727091
162707,94.59927839688845,184.2296428544807,15937.360991259375
162708,94.59927839688845,184.2296428544807,15937.494499338996
162709,94.59927839688845,184.2296428544807,15937.559951436124
162710,94.59927839688845,184.2296428544807,15937.578295502099
162711,94.59927839688845,184.2296428544807,15937.743057932288
162712,94.6004209868948,184.2296428544807,15938.10653238245
162713,94.6004209868948,184.2296428544807,15938.438542138407
162714,94.6004209868948,184.2296428544807,15938.752168073466
162715,94.6004209868948,184.2296428544807,15938.794338737314
162716,94.6004209868948,184.2296428544807,15938.833928608172
162717,94.6004209868948,184.2296428544807,15938.874219659263
162718,94.6004209868948,184.2296428544807,15938.874219659263
162719,94.6004209868948,184.2296428544807,15938.943911938359
162720,94.6004209868948,184.2296428544807,15938.982105170986
162721,94.6004209868948,184.2296428544807,15939.131220465828
162722,94.6004209868948,184.2296428544807,15939.303130756023
162723,94.6004209868948,184.2296428544807,15939.480571757704
162724,94.6004209868948,184.2296428544807,15939.488001773914
162725,94.6004209868948,184.2296428544807,15939.542155276475
162726,94.6004209868948,184.2296428544807,15939.594349457602
162727,94.6004209868948,184.2296428544807,15939.689062276593
162728,94.6004209868948,184.2296428544807,15939.689062276593
162729,94.6004209868948,184.2296428544807,15939.689062276593
162730,94.6004209868948,184.2296428544807,15939.795693888216
162731,94.6004209868948,184.2296428544807,15940.166104093356
162732,94.6004209868948,184.2296428544807,15940.518684337065
162733,94.6004209868948,184.2296428544807,15940.584894030178
162734,94.6004209868948,184.2296428544807,15940.604107610861
162735,94.6004209868948,184.2296428544807,15940.638611921808
