t,cum_regret_linucb_baseline,cum_regret_alg1_oracle_mean,cum_regret_alg1_oracle_se
7994,194.045715615074,353.00760596260807,16.914944555709283
7995,194.04930459667187,353.00760596260807,16.914944555709283
7996,194.04930459667187,353.00760596260807,16.914944555709283
7997,194.06280288941198,353.00760596260807,16.914944555709283
7998,194.07350124807593,353.00760596260807,16.914944555709283
7999,194.07350124807593,353.00760596260807,16.914944555709283
8000,194.07350124807593,353.00760596260807,16.914944555709283
8001,194.0972638769759,353.00760596260807,16.914944555709283
8002,194.09997448530464,353.00760596260807,16.914944555709283
8003,194.09997448530464,353.00760596260807,16.914944555709283
8004,194.13506165617264,353.00760596260807,16.914944555709283
8005,194.14502755521335,353.00760596260807,16.914944555709283
8006,194.15372120306867,353.00760596260807,16.914944555709283
8007,194.15372120306867,353.00760596260807,16.914944555709283
8008,194.15372120306867,353.00760596260807,16.914944555709283
8009,194.15993370143514,353.00760596260807,16.914944555709283
8010,194.16180272986517,353.00760596260807,16.914944555709283
8011,194.16231199367292,353.00760596260807,16.914944555709283
8012,194.16231199367292,353.00760596260807,16.914944555709283
8013,194.16231199367292,353.00760596260807,16.914944555709283
8014,194.16231199367292,353.00760596260807,16.914944555709283
8015,194.16231199367292,353.00760596260807,16.914944555709283
8016,194.16231199367292,353.00760596260807,16.914944555709283
8017,194.16848877665032,353.00760596260807,16.914944555709283
8018,194.18702459882388,353.00760596260807,16.914944555709283
8019,194.18741466656542,353.00760596260807,16.914944555709283
8020,194.19928385354189,353.00760596260807,16.914944555709283
8021,194.22382168181406,353.00760596260807,16.914944555709283
8022,194.2268650256863,353.00760596260807,16.914944555709283
8023,194.2268650256863,353.00760596260807,16.914944555709283
8024,194.25375392811185,353.00760596260807,16.914944555709283
8025,194.26616123694492,353.00760596260807,16.914944555709283
8026,194.26753813177606,353.00760596260807,16.914944555709283
8027,194.26753813177606,353.00760596260807,16.914944555709283
8028,194.26753813177606,353.00760596260807,16.914944555709283
8029,194.26753813177606,353.00760596260807,16.914944555709283
8030,194.26753813177606,353.00760596260807,16.914944555709283
8031,194.26753813177606,353.00760596260807,16.914944555709283
8032,194.26753813177606,353.00760596260807,16.914944555709283
8033,194.26753813177606,353.00760596260807,16.914944555709283
8034,194.28852566556134,353.00760596260807,16.914944555709283
8035,194.28852566556134,353.00760596260807,16.914944555709283
8036,194.28852566556134,353.00760596260807,16.914944555709283
8037,194.28852566556134,353.00760596260807,16.914944555709283
8038,194.28852566556134,353.00760596260807,16.914944555709283
8039,194.29403775232717,353.00760596260807,16.914944555709283
8040,194.29555866164938,353.00760596260807,16.914944555709283
8041,194.30368178385302,353.00760596260807,16.914944555709283
8042,194.30368178385302,353.00760596260807,16.914944555709283
8043,194.31716658391088,353.00760596260807,16.914944555709283
8044,194.33650077038186,353.00760596260807,16.914944555709283
8045,194.35108736427907,353.00760596260807,16.914944555709283
8046,194.36862807871046,353.00760596260807,16.914944555709283
8047,194.36862807871046,353.00760596260807,16.914944555709283
8048,194.3935736065294,353.00760596260807,16.914944555709283
8049,194.40105789815323,353.00760596260807,16.914944555709283
8050,194.40105789815323,353.00760596260807,16.914944555709283
8051,194.40105789815323,353.00760596260807,16.914944555709283
8052,194.40105789815323,353.00760596260807,16.914944555709283
8053,194.40105789815323,353.00760596260807,16.914944555709283
8054,194.40105789815323,353.00760596260807,16.914944555709283
